County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,time,State_Code,County_Code
"chowan, nc",9374,9179,9569,2103,1908,2298,2013,37,041
"clay, nc",5988,5845,6131,1688,1545,1831,2013,37,043
"cleveland, nc",66445,65472,67418,13053,12080,14026,2013,37,045
"columbus, nc",35674,35010,36338,9258,8594,9922,2013,37,047
"craven, nc",68472,67324,69620,14010,12862,15158,2013,37,049
"cumberland, nc",240112,237150,243074,44617,41655,47579,2013,37,051
"currituck, nc",16964,16666,17262,3667,3369,3965,2013,37,053
"dare, nc",22838,22370,23306,5854,5386,6322,2013,37,055
"davidson, nc",112054,110366,113742,23868,22180,25556,2013,37,057
"davie, nc",27478,27003,27953,6170,5695,6645,2013,37,059
"duplin, nc",37340,36412,38268,13164,12236,14092,2013,37,061
"durham, nc",201942,198992,204892,43722,40772,46672,2013,37,063
"edgecombe, nc",37943,37261,38625,7843,7161,8525,2013,37,065
"forsyth, nc",248853,245755,251951,52404,49306,55502,2013,37,067
"franklin, nc",41751,40989,42513,9999,9237,10761,2013,37,069
"gaston, nc",144973,142952,146994,31962,29941,33983,2013,37,071
"gates, nc",7999,7856,8142,1619,1476,1762,2013,37,073
"graham, nc",5338,5211,5465,1526,1399,1653,2013,37,075
"granville, nc",38682,38053,39311,7665,7036,8294,2013,37,077
"greene, nc",12533,12246,12820,3595,3308,3882,2013,37,079
"guilford, nc",348371,344173,352569,77125,72927,81323,2013,37,081
"halifax, nc",35597,35002,36192,7371,6776,7966,2013,37,083
"harnett, nc",87992,86560,89424,20344,18912,21776,2013,37,085
"haywood, nc",36974,36304,37644,8525,7855,9195,2013,37,087
"henderson, nc",65970,64815,67125,16849,15694,18004,2013,37,089
"hertford, nc",15022,14746,15298,3154,2878,3430,2013,37,091
"hoke, nc",37049,36239,37859,9529,8719,10339,2013,37,093
"hyde, nc",3101,3019,3183,962,880,1044,2013,37,095
"iredell, nc",115169,113504,116834,25114,23449,26779,2013,37,097
"jackson, nc",23131,22530,23732,7442,6841,8043,2013,37,099
"johnston, nc",125419,123452,127386,30106,28139,32073,2013,37,101
"jones, nc",6322,6176,6468,1734,1588,1880,2013,37,103
"lee, nc",40292,39505,41079,10724,9937,11511,2013,37,105
"lenoir, nc",38962,38217,39707,9455,8710,10200,2013,37,107
"lincoln, nc",54566,53646,55486,12517,11597,13437,2013,37,109
"mcdowell, nc",29683,29146,30220,6378,5841,6915,2013,37,111
"macon, nc",18735,18270,19200,6379,5914,6844,2013,37,113
"madison, nc",13227,12980,13474,2878,2631,3125,2013,37,115
"martin, nc",15658,15360,15956,3303,3005,3601,2013,37,117
"mecklenburg, nc",715906,708903,722909,162416,155413,169419,2013,37,119
"mitchell, nc",9596,9402,9790,2218,2024,2412,2013,37,121
"montgomery, nc",16685,16293,17077,5110,4718,5502,2013,37,123
"moore, nc",57561,56641,58481,11926,11006,12846,2013,37,125
"nash, nc",64648,63570,65726,13858,12780,14936,2013,37,127
"new hanover, nc",142545,140192,144898,32552,30199,34905,2013,37,129
"northampton, nc",13117,12882,13352,2619,2384,2854,2013,37,131
"onslow, nc",130736,128516,132956,24716,22496,26936,2013,37,133
"orange, nc",97540,96122,98958,17560,16142,18978,2013,37,135
"pamlico, nc",7243,7096,7390,1830,1683,1977,2013,37,137
"pasquotank, nc",25997,25519,26475,5381,4903,5859,2013,37,139
"pender, nc",36115,35440,36790,9071,8396,9746,2013,37,141
"perquimans, nc",8579,8417,8741,1784,1622,1946,2013,37,143
"person, nc",27185,26740,27630,5394,4949,5839,2013,37,145
"pitt, nc",123037,120828,125246,26394,24185,28603,2013,37,147
"polk, nc",11610,11363,11857,3227,2980,3474,2013,37,149
"randolph, nc",94426,92740,96112,25241,23555,26927,2013,37,151
"richmond, nc",30564,29930,31198,7818,7184,8452,2013,37,153
"robeson, nc",86527,84885,88169,28209,26567,29851,2013,37,155
"rockingham, nc",61451,60443,62459,13667,12659,14675,2013,37,157
"rowan, nc",91733,90196,93270,21473,19936,23010,2013,37,159
"rutherford, nc",43926,43116,44736,9959,9149,10769,2013,37,161
"sampson, nc",40750,39892,41608,12746,11888,13604,2013,37,163
"scotland, nc",23278,22839,23717,5210,4771,5649,2013,37,165
"stanly, nc",40027,39354,40700,8888,8215,9561,2013,37,167
"stokes, nc",31650,31116,32184,6257,5723,6791,2013,37,169
"surry, nc",47337,46485,48189,12030,11178,12882,2013,37,171
"swain, nc",8922,8717,9127,2562,2357,2767,2013,37,173
"transylvania, nc",18437,18059,18815,4670,4292,5048,2013,37,175
"tyrrell, nc",2134,2075,2193,714,655,773,2013,37,177
"union, nc",156707,154789,158625,30063,28145,31981,2013,37,179
"vance, nc",30697,30115,31279,6833,6251,7415,2013,37,181
"wake, nc",732615,726520,738710,122917,116822,129012,2013,37,183
"warren, nc",12228,11966,12490,3140,2878,3402,2013,37,185
"washington, nc",8393,8233,8553,1736,1576,1896,2013,37,187
"watauga, nc",32171,31387,32955,7400,6616,8184,2013,37,189
"wayne, nc",85428,83980,86876,19025,17577,20473,2013,37,191
"wilkes, nc",44043,43175,44911,11324,10456,12192,2013,37,193
"wilson, nc",54027,53002,55052,13669,12644,14694,2013,37,195
"yadkin, nc",24852,24363,25341,6336,5847,6825,2013,37,197
"yancey, nc",10756,10528,10984,2786,2558,3014,2013,37,199
"adams, nd",1500,1473,1527,273,246,300,2013,38,001
"barnes, nd",7612,7510,7714,973,871,1075,2013,38,003
"benson, nd",4841,4739,4943,1138,1036,1240,2013,38,005
"billings, nd",596,583,609,128,115,141,2013,38,007
"bottineau, nd",4339,4266,4412,791,718,864,2013,38,009
"bowman, nd",2195,2158,2232,382,345,419,2013,38,011
"burke, nd",1643,1618,1668,251,226,276,2013,38,013
"burleigh, nd",66208,65562,66854,7337,6691,7983,2013,38,015
"cass, nd",125369,124185,126553,15593,14409,16777,2013,38,017
"cavalier, nd",2516,2481,2551,360,325,395,2013,38,019
"dickey, nd",3357,3299,3415,574,516,632,2013,38,021
"divide, nd",1540,1517,1563,222,199,245,2013,38,023
"dunn, nd",2970,2913,3027,594,537,651,2013,38,025
"eddy, nd",1565,1537,1593,269,241,297,2013,38,027
"emmons, nd",2006,1960,2052,490,444,536,2013,38,029
"foster, nd",2288,2256,2320,315,283,347,2013,38,031
"golden valley, nd",1164,1138,1190,260,234,286,2013,38,033
"grand forks, nd",50696,50021,51371,7015,6340,7690,2013,38,035
"grant, nd",1288,1249,1327,437,398,476,2013,38,037
"griggs, nd",1399,1375,1423,230,206,254,2013,38,039
"hettinger, nd",1595,1566,1624,296,267,325,2013,38,041
"kidder, nd",1560,1525,1595,353,318,388,2013,38,043
"lamoure, nd",2662,2620,2704,427,385,469,2013,38,045
"logan, nd",1087,1058,1116,316,287,345,2013,38,047
"mchenry, nd",3933,3853,4013,820,740,900,2013,38,049
"mcintosh, nd",1507,1474,1540,342,309,375,2013,38,051
"mckenzie, nd",7307,7195,7419,1132,1020,1244,2013,38,053
"mclean, nd",6396,6298,6494,1053,955,1151,2013,38,055
"mercer, nd",6342,6264,6420,764,686,842,2013,38,057
"morton, nd",21503,21209,21797,2956,2662,3250,2013,38,059
"mountrail, nd",6919,6778,7060,1413,1272,1554,2013,38,061
"nelson, nd",1922,1892,1952,301,271,331,2013,38,063
"oliver, nd",1288,1262,1314,259,233,285,2013,38,065
"pembina, nd",4878,4809,4947,729,660,798,2013,38,067
"pierce, nd",2778,2729,2827,506,457,555,2013,38,069
"ramsey, nd",7837,7710,7964,1310,1183,1437,2013,38,071
"ransom, nd",3833,3781,3885,517,465,569,2013,38,073
"renville, nd",1856,1830,1882,248,222,274,2013,38,075
"richland, nd",11394,11246,11542,1501,1353,1649,2013,38,077
"rolette, nd",10251,10022,10480,2728,2499,2957,2013,38,079
"sargent, nd",2798,2764,2832,317,283,351,2013,38,081
"sheridan, nd",697,677,717,211,191,231,2013,38,083
"sioux, nd",3287,3212,3362,740,665,815,2013,38,085
"slope, nd",531,522,540,84,75,93,2013,38,087
"stark, nd",21396,21133,21659,2474,2211,2737,2013,38,089
"steele, nd",1311,1292,1330,181,162,200,2013,38,091
"stutsman, nd",14111,13915,14307,1957,1761,2153,2013,38,093
"towner, nd",1500,1476,1524,252,228,276,2013,38,095
"traill, nd",5738,5665,5811,714,641,787,2013,38,097
"walsh, nd",7460,7339,7581,1294,1173,1415,2013,38,099
"ward, nd",50363,49715,51011,7019,6371,7667,2013,38,101
"wells, nd",2628,2588,2668,397,357,437,2013,38,103
"williams, nd",23757,23462,24052,2701,2406,2996,2013,38,105
"adams, oh",19896,19575,20217,3601,3280,3922,2013,39,001
"allen, oh",73178,72260,74096,10772,9854,11690,2013,39,003
"ashland, oh",36434,35921,36947,5819,5306,6332,2013,39,005
"ashtabula, oh",68706,67747,69665,11814,10855,12773,2013,39,007
"athens, oh",40785,39978,41592,7844,7037,8651,2013,39,009
"auglaize, oh",34213,33858,34568,3829,3474,4184,2013,39,011
"belmont, oh",46420,45808,47032,7231,6619,7843,2013,39,013
"brown, oh",31633,31166,32100,5284,4817,5751,2013,39,015
"butler, oh",274639,271976,277302,38524,35861,41187,2013,39,017
"carroll, oh",19402,19094,19710,3470,3162,3778,2013,39,019
"champaign, oh",28618,28263,28973,3898,3543,4253,2013,39,021
"clark, oh",96200,95039,97361,15104,13943,16265,2013,39,023
"clermont, oh",153524,152080,154968,18315,16871,19759,2013,39,025
"clinton, oh",30266,29845,30687,4536,4115,4957,2013,39,027
"columbiana, oh",71321,70308,72334,12738,11725,13751,2013,39,029
"coshocton, oh",25334,24914,25754,4853,4433,5273,2013,39,031
"crawford, oh",29770,29353,30187,4678,4261,5095,2013,39,033
"cuyahoga, oh",902707,896313,909101,138378,131984,144772,2013,39,035
"darke, oh",36858,36365,37351,5759,5266,6252,2013,39,037
"defiance, oh",27508,27138,27878,4054,3684,4424,2013,39,039
"delaware, oh",149182,148204,150160,11854,10876,12832,2013,39,041
"erie, oh",53102,52411,53793,7901,7210,8592,2013,39,043
"fairfield, oh",111406,110329,112483,13477,12400,14554,2013,39,045
"fayette, oh",20595,20283,20907,3305,2993,3617,2013,39,047
"franklin, oh",904835,897626,912044,155572,148363,162781,2013,39,049
"fulton, oh",31334,30945,31723,4322,3933,4711,2013,39,051
"gallia, oh",21345,21022,21668,3518,3195,3841,2013,39,053
"geauga, oh",66399,65551,67247,10347,9499,11195,2013,39,055
"greene, oh",115636,114418,116854,14564,13346,15782,2013,39,057
"guernsey, oh",27998,27601,28395,4663,4266,5060,2013,39,059
"hamilton, oh",589090,584294,593886,89579,84783,94375,2013,39,061
"hancock, oh",55207,54551,55863,7351,6695,8007,2013,39,063
"hardin, oh",21627,21308,21946,3369,3050,3688,2013,39,065
"harrison, oh",10736,10574,10898,1773,1611,1935,2013,39,067
"henry, oh",20311,20057,20565,2785,2531,3039,2013,39,069
"highland, oh",30602,30127,31077,5424,4949,5899,2013,39,071
"hocking, oh",20441,20143,20739,3346,3048,3644,2013,39,073
"holmes, oh",28635,27914,29356,9265,8544,9986,2013,39,075
"huron, oh",42464,41863,43065,7244,6643,7845,2013,39,077
"jackson, oh",23858,23492,24224,3827,3461,4193,2013,39,079
"jefferson, oh",46364,45788,46940,6834,6258,7410,2013,39,081
"knox, oh",41344,40745,41943,6826,6227,7425,2013,39,083
"lake, oh",165740,164168,167312,21634,20062,23206,2013,39,085
"lawrence, oh",44364,43766,44962,6912,6314,7510,2013,39,087
"licking, oh",123564,122268,124860,16558,15262,17854,2013,39,089
"logan, oh",32788,32334,33242,5134,4680,5588,2013,39,091
"lorain, oh",217201,215074,219328,30039,27912,32166,2013,39,093
"lucas, oh",315479,312135,318823,52461,49117,55805,2013,39,095
"madison, oh",28666,28302,29030,3987,3623,4351,2013,39,097
"mahoning, oh",161587,159842,163332,23400,21655,25145,2013,39,099
"marion, oh",43275,42671,43879,6937,6333,7541,2013,39,101
"medina, oh",132830,131688,133972,14524,13382,15666,2013,39,103
"meigs, oh",16497,16237,16757,2930,2670,3190,2013,39,105
"mercer, oh",29831,29486,30176,3931,3586,4276,2013,39,107
"miami, oh",75042,74157,75927,10281,9396,11166,2013,39,109
"monroe, oh",9866,9721,10011,1593,1448,1738,2013,39,111
"montgomery, oh",376196,372491,379901,60615,56910,64320,2013,39,113
"morgan, oh",10215,10041,10389,1865,1691,2039,2013,39,115
"morrow, oh",25431,25076,25786,4015,3660,4370,2013,39,117
"muskingum, oh",61274,60489,62059,9526,8741,10311,2013,39,119
"noble, oh",8312,8185,8439,1345,1218,1472,2013,39,121
"ottawa, oh",28180,27840,28520,3863,3523,4203,2013,39,123
"paulding, oh",13869,13670,14068,2176,1977,2375,2013,39,125
"perry, oh",26192,25794,26590,4528,4130,4926,2013,39,127
"pickaway, oh",38142,37666,38618,5551,5075,6027,2013,39,129
"pike, oh",20476,20166,20786,3293,2983,3603,2013,39,131
"portage, oh",114888,113558,116218,15688,14358,17018,2013,39,133
"preble, oh",30052,29664,30440,4468,4080,4856,2013,39,135
"putnam, oh",25733,25473,25993,2910,2650,3170,2013,39,137
"richland, oh",81661,80593,82729,12996,11928,14064,2013,39,139
"ross, oh",52964,52280,53648,7858,7174,8542,2013,39,141
"sandusky, oh",43222,42648,43796,6431,5857,7005,2013,39,143
"scioto, oh",53536,52753,54319,9138,8355,9921,2013,39,145
"seneca, oh",39116,38600,39632,5876,5360,6392,2013,39,147
"shelby, oh",37177,36763,37591,4688,4274,5102,2013,39,149
"stark, oh",266429,263799,269059,38474,35844,41104,2013,39,151
"summit, oh",393095,389614,396576,56520,53039,60001,2013,39,153
"trumbull, oh",141152,139412,142892,24094,22354,25834,2013,39,155
"tuscarawas, oh",64953,64044,65862,11001,10092,11910,2013,39,157
"union, oh",40408,40019,40797,4107,3718,4496,2013,39,159
"van wert, oh",20199,19930,20468,2924,2655,3193,2013,39,161
"vinton, oh",9615,9455,9775,1657,1497,1817,2013,39,163
"warren, oh",168731,167413,170049,16814,15496,18132,2013,39,165
"washington, oh",41645,41042,42248,6777,6174,7380,2013,39,167
"wayne, oh",80267,79196,81338,13820,12749,14891,2013,39,169
"williams, oh",26676,26337,27015,3704,3365,4043,2013,39,171
"wood, oh",93070,92030,94110,11883,10843,12923,2013,39,173
"wyandot, oh",16120,15893,16347,2274,2047,2501,2013,39,175
"adair, ok",13907,13564,14250,4952,4609,5295,2013,40,001
"alfalfa, ok",3060,2997,3123,733,670,796,2013,40,003
"atoka, ok",7947,7746,8148,2779,2578,2980,2013,40,005
"beaver, ok",3513,3426,3600,1093,1006,1180,2013,40,007
"beckham, ok",15258,14948,15568,3678,3368,3988,2013,40,009
"blaine, ok",6087,5943,6231,1839,1695,1983,2013,40,011
"bryan, ok",27526,26922,28130,8357,7753,8961,2013,40,013
"caddo, ok",17221,16816,17626,5920,5515,6325,2013,40,015
"canadian, ok",92812,91588,94036,16477,15253,17701,2013,40,017
"carter, ok",32360,31756,32964,8186,7582,8790,2013,40,019
"cherokee, ok",29151,28421,29881,10102,9372,10832,2013,40,021
"choctaw, ok",9327,9119,9535,2644,2436,2852,2013,40,023
"cimarron, ok",1241,1199,1283,560,518,602,2013,40,025
"cleveland, ok",191423,188867,193979,37471,34915,40027,2013,40,027
"coal, ok",3432,3337,3527,1231,1136,1326,2013,40,029
"comanche, ok",82812,81428,84196,18768,17384,20152,2013,40,031
"cotton, ok",3956,3864,4048,1082,990,1174,2013,40,033
"craig, ok",8766,8575,8957,2502,2311,2693,2013,40,035
"creek, ok",46778,46007,47549,11498,10727,12269,2013,40,037
"custer, ok",18811,18339,19283,5494,5022,5966,2013,40,039
"delaware, ok",23699,23176,24222,8056,7533,8579,2013,40,041
"dewey, ok",3033,2963,3103,839,769,909,2013,40,043
"ellis, ok",2739,2687,2791,587,535,639,2013,40,045
"garfield, ok",42189,41416,42962,9640,8867,10413,2013,40,047
"garvin, ok",17306,16943,17669,5048,4685,5411,2013,40,049
"grady, ok",36543,35934,37152,8318,7709,8927,2013,40,051
"grant, ok",2945,2890,3000,636,581,691,2013,40,053
"greer, ok",3218,3150,3286,742,674,810,2013,40,055
"harmon, ok",1690,1642,1738,567,519,615,2013,40,057
"harper, ok",2332,2268,2396,783,719,847,2013,40,059
"haskell, ok",7767,7576,7958,2718,2527,2909,2013,40,061
"hughes, ok",7270,7085,7455,2553,2368,2738,2013,40,063
"jackson, ok",17562,17189,17935,4392,4019,4765,2013,40,065
"jefferson, ok",3790,3689,3891,1299,1198,1400,2013,40,067
"johnston, ok",6711,6550,6872,2069,1908,2230,2013,40,069
"kay, ok",29018,28485,29551,7708,7175,8241,2013,40,071
"kingfisher, ok",9919,9696,10142,2933,2710,3156,2013,40,073
"kiowa, ok",5742,5602,5882,1703,1563,1843,2013,40,075
"latimer, ok",6452,6304,6600,1881,1733,2029,2013,40,077
"le flore, ok",29563,28899,30227,10651,9987,11315,2013,40,079
"lincoln, ok",22426,22008,22844,5844,5426,6262,2013,40,081
"logan, ok",29662,29123,30201,6822,6283,7361,2013,40,083
"love, ok",6103,5955,6251,1847,1699,1995,2013,40,085
"mcclain, ok",25097,24648,25546,6059,5610,6508,2013,40,087
"mccurtain, ok",20870,20411,21329,6254,5795,6713,2013,40,089
"mcintosh, ok",11435,11158,11712,3759,3482,4036,2013,40,091
"major, ok",4988,4886,5090,1228,1126,1330,2013,40,093
"marshall, ok",9397,9167,9627,3178,2948,3408,2013,40,095
"mayes, ok",26153,25638,26668,7395,6880,7910,2013,40,097
"murray, ok",8761,8578,8944,2187,2004,2370,2013,40,099
"muskogee, ok",42911,42013,43809,13103,12205,14001,2013,40,101
"noble, ok",7798,7654,7942,1635,1491,1779,2013,40,103
"nowata, ok",6508,6359,6657,1958,1809,2107,2013,40,105
"okfuskee, ok",7037,6862,7212,2334,2159,2509,2013,40,107
"oklahoma, ok",507226,501811,512641,141218,135803,146633,2013,40,109
"okmulgee, ok",24804,24305,25303,6820,6321,7319,2013,40,111
"osage, ok",30421,29867,30975,7569,7015,8123,2013,40,113
"ottawa, ok",20035,19637,20433,5677,5279,6075,2013,40,115
"pawnee, ok",10723,10507,10939,2813,2597,3029,2013,40,117
"payne, ok",49766,48613,50919,12904,11751,14057,2013,40,119
"pittsburg, ok",27061,26522,27600,7690,7151,8229,2013,40,121
"pontotoc, ok",24230,23741,24719,6413,5924,6902,2013,40,123
"pottawatomie, ok",46334,45556,47112,11153,10375,11931,2013,40,125
"pushmataha, ok",6366,6197,6535,2338,2169,2507,2013,40,127
"roger mills, ok",2399,2346,2452,621,568,674,2013,40,129
"rogers, ok",63011,62178,63844,12054,11221,12887,2013,40,131
"seminole, ok",15833,15491,16175,4775,4433,5117,2013,40,133
"sequoyah, ok",25824,25260,26388,8239,7675,8803,2013,40,135
"stephens, ok",29429,28877,29981,7218,6666,7770,2013,40,137
"texas, ok",14249,13869,14629,4970,4590,5350,2013,40,139
"tillman, ok",4612,4498,4726,1455,1341,1569,2013,40,141
"tulsa, ok",428708,424434,432982,105843,101569,110117,2013,40,143
"wagoner, ok",51873,51013,52733,12744,11884,13604,2013,40,145
"washington, ok",33234,32627,33841,8301,7694,8908,2013,40,147
"washita, ok",7689,7525,7853,1962,1798,2126,2013,40,149
"woods, ok",5545,5436,5654,1099,990,1208,2013,40,151
"woodward, ok",13721,13440,14002,3401,3120,3682,2013,40,153
"baker, or",9802,9613,9991,2032,1843,2221,2013,41,001
"benton, or",60665,59743,61587,9471,8549,10393,2013,41,003
"clackamas, or",280346,277503,283189,44688,41845,47531,2013,41,005
"clatsop, or",24437,23965,24909,5433,4961,5905,2013,41,007
"columbia, or",35088,34595,35581,5817,5324,6310,2013,41,009
"coos, or",38473,37747,39199,8700,7974,9426,2013,41,011
"crook, or",13010,12742,13278,2873,2605,3141,2013,41,013
"curry, or",12662,12392,12932,2880,2610,3150,2013,41,015
"deschutes, or",110852,108999,112705,25297,23444,27150,2013,41,017
"douglas, or",67605,66462,68748,14216,13073,15359,2013,41,019
"gilliam, or",1251,1227,1275,239,215,263,2013,41,021
"grant, or",4290,4192,4388,1064,966,1162,2013,41,023
"harney, or",4274,4165,4383,1217,1108,1326,2013,41,025
"hood river, or",15181,14828,15534,4287,3934,4640,2013,41,027
"jackson, or",133319,131079,135559,32896,30656,35136,2013,41,029
"jefferson, or",13165,12861,13469,4068,3764,4372,2013,41,031
"josephine, or",51995,51101,52889,10743,9849,11637,2013,41,033
"klamath, or",42082,41270,42894,10737,9925,11549,2013,41,035
"lake, or",4415,4306,4524,1237,1128,1346,2013,41,037
"lane, or",237657,234297,241017,53320,49960,56680,2013,41,039
"lincoln, or",27661,27099,28223,7324,6762,7886,2013,41,041
"linn, or",82599,81360,83838,15677,14438,16916,2013,41,043
"malheur, or",17697,17297,18097,4992,4592,5392,2013,41,045
"marion, or",217524,214421,220627,51071,47968,54174,2013,41,047
"morrow, or",7734,7566,7902,1965,1797,2133,2013,41,049
"multnomah, or",549707,544282,555132,115183,109758,120608,2013,41,051
"polk, or",51861,50978,52744,10530,9647,11413,2013,41,053
"sherman, or",1058,1035,1081,254,231,277,2013,41,055
"tillamook, or",14991,14644,15338,4204,3857,4551,2013,41,057
"umatilla, or",49962,49013,50911,12586,11637,13535,2013,41,059
"union, or",16894,16555,17233,3561,3222,3900,2013,41,061
